Country_Code,Country_Name,Year,GDP_per_Capita_USD,KM_Railway_per_1000_sq_km,Population_Density_sq_km,Land_Area_sq_km,Share_Indicator,Share_Value,Infrastructure_Indicator,Infrastructure_USD
HRV,Croatia,2014,14001.1603438958,46.1,75.7342041312272,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.016028423747,Rail infrastructure investment,139871113.09040412
HRV,Croatia,2014,14001.1603438958,46.1,75.7342041312272,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.016028423747,Road infrastructure investment,299083121.5780796
HRV,Croatia,2014,14001.1603438958,46.1,75.7342041312272,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.016028423747,Rail infrastructure maintenance,113102192.6492545
HRV,Croatia,2014,14001.1603438958,46.1,75.7342041312272,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.016028423747,Road infrastructure maintenance,275397532.2872229
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of employment in the transport sector,6.632031300109,Rail infrastructure investment,64222484.89624362
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of employment in the transport sector,6.632031300109,Road infrastructure investment,255063041.7651723
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of employment in the transport sector,6.632031300109,Rail infrastructure maintenance,107786971.3685317
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of employment in the transport sector,6.632031300109,Road infrastructure maintenance,262230102.4428698
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of value added by the transport sector,4.4369400195829,Rail infrastructure investment,64222484.89624362
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of value added by the transport sector,4.4369400195829,Road infrastructure investment,255063041.7651723
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of value added by the transport sector,4.4369400195829,Rail infrastructure maintenance,107786971.3685317
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of value added by the transport sector,4.4369400195829,Road infrastructure maintenance,262230102.4428698
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.316794159014,Rail infrastructure investment,64222484.89624362
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.316794159014,Road infrastructure investment,255063041.7651723
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.316794159014,Rail infrastructure maintenance,107786971.3685317
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,51.316794159014,Road infrastructure maintenance,262230102.4428698
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for transport in total household expenditure,9.0816068876737,Rail infrastructure investment,64222484.89624362
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for transport in total household expenditure,9.0816068876737,Road infrastructure investment,255063041.7651723
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for transport in total household expenditure,9.0816068876737,Rail infrastructure maintenance,107786971.3685317
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for transport in total household expenditure,9.0816068876737,Road infrastructure maintenance,262230102.4428698
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for transport services in total household expenditure for transport,26.108208160213,Rail infrastructure investment,64222484.89624362
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for transport services in total household expenditure for transport,26.108208160213,Road infrastructure investment,255063041.7651723
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for transport services in total household expenditure for transport,26.108208160213,Rail infrastructure maintenance,107786971.3685317
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for transport services in total household expenditure for transport,26.108208160213,Road infrastructure maintenance,262230102.4428698
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.574997680773,Rail infrastructure investment,64222484.89624362
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.574997680773,Road infrastructure investment,255063041.7651723
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.574997680773,Rail infrastructure maintenance,107786971.3685317
HRV,Croatia,2015,12098.5120254631,46.1,75.1126438424702,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,22.574997680773,Road infrastructure maintenance,262230102.4428698
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of employment in the transport sector,6.236435593004,Rail infrastructure investment,47432477.271218956
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of employment in the transport sector,6.236435593004,Road infrastructure investment,211173933.2404285
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of employment in the transport sector,6.236435593004,Rail infrastructure maintenance,93870860.70741276
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of employment in the transport sector,6.236435593004,Road infrastructure maintenance,250795673.2364461
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of value added by the transport sector,4.5756635818163,Rail infrastructure investment,47432477.271218956
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of value added by the transport sector,4.5756635818163,Road infrastructure investment,211173933.2404285
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of value added by the transport sector,4.5756635818163,Rail infrastructure maintenance,93870860.70741276
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of value added by the transport sector,4.5756635818163,Road infrastructure maintenance,250795673.2364461
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.08902883607,Rail infrastructure investment,47432477.271218956
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.08902883607,Road infrastructure investment,211173933.2404285
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.08902883607,Rail infrastructure maintenance,93870860.70741276
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.08902883607,Road infrastructure maintenance,250795673.2364461
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for transport in total household expenditure,9.0375536077031,Rail infrastructure investment,47432477.271218956
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for transport in total household expenditure,9.0375536077031,Road infrastructure investment,211173933.2404285
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for transport in total household expenditure,9.0375536077031,Rail infrastructure maintenance,93870860.70741276
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for transport in total household expenditure,9.0375536077031,Road infrastructure maintenance,250795673.2364461
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for transport services in total household expenditure for transport,26.439273670626,Rail infrastructure investment,47432477.271218956
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for transport services in total household expenditure for transport,26.439273670626,Road infrastructure investment,211173933.2404285
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for transport services in total household expenditure for transport,26.439273670626,Rail infrastructure maintenance,93870860.70741276
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for transport services in total household expenditure for transport,26.439273670626,Road infrastructure maintenance,250795673.2364461
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.471697493304,Rail infrastructure investment,47432477.271218956
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.471697493304,Road infrastructure investment,211173933.2404285
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.471697493304,Rail infrastructure maintenance,93870860.70741276
HRV,Croatia,2016,12579.9227031481,46.1,74.5898970766922,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.471697493304,Road infrastructure maintenance,250795673.2364461
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of employment in the transport sector,7.0118527760449,Rail infrastructure investment,66943089.86656705
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of employment in the transport sector,7.0118527760449,Road infrastructure investment,210290177.3752762
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of employment in the transport sector,7.0118527760449,Rail infrastructure maintenance,97332672.41841325
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of employment in the transport sector,7.0118527760449,Road infrastructure maintenance,184487701.6237108
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of value added by the transport sector,4.848365239129,Rail infrastructure investment,66943089.86656705
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of value added by the transport sector,4.848365239129,Road infrastructure investment,210290177.3752762
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of value added by the transport sector,4.848365239129,Rail infrastructure maintenance,97332672.41841325
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of value added by the transport sector,4.848365239129,Road infrastructure maintenance,184487701.6237108
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.967740366356,Rail infrastructure investment,66943089.86656705
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.967740366356,Road infrastructure investment,210290177.3752762
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.967740366356,Rail infrastructure maintenance,97332672.41841325
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,48.967740366356,Road infrastructure maintenance,184487701.6237108
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for transport in total household expenditure,9.1175960020249,Rail infrastructure investment,66943089.86656705
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for transport in total household expenditure,9.1175960020249,Road infrastructure investment,210290177.3752762
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for transport in total household expenditure,9.1175960020249,Rail infrastructure maintenance,97332672.41841325
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for transport in total household expenditure,9.1175960020249,Road infrastructure maintenance,184487701.6237108
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for transport services in total household expenditure for transport,25.794298920937,Rail infrastructure investment,66943089.86656705
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for transport services in total household expenditure for transport,25.794298920937,Road infrastructure investment,210290177.3752762
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for transport services in total household expenditure for transport,25.794298920937,Rail infrastructure maintenance,97332672.41841325
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for transport services in total household expenditure for transport,25.794298920937,Road infrastructure maintenance,184487701.6237108
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.237929531325,Rail infrastructure investment,66943089.86656705
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.237929531325,Road infrastructure investment,210290177.3752762
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.237929531325,Rail infrastructure maintenance,97332672.41841325
HRV,Croatia,2017,13592.2545240617,46.1,73.6997176756486,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.237929531325,Road infrastructure maintenance,184487701.6237108
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of employment in the transport sector,6.4593301435407,Rail infrastructure investment,106594680.57858512
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of employment in the transport sector,6.4593301435407,Road infrastructure investment,305504104.8246838
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of employment in the transport sector,6.4593301435407,Rail infrastructure maintenance,103421361.2650139
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of employment in the transport sector,6.4593301435407,Road infrastructure maintenance,206842722.5300278
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of value added by the transport sector,4.9338225505469,Rail infrastructure investment,106594680.57858512
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of value added by the transport sector,4.9338225505469,Road infrastructure investment,305504104.8246838
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of value added by the transport sector,4.9338225505469,Rail infrastructure maintenance,103421361.2650139
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of value added by the transport sector,4.9338225505469,Road infrastructure maintenance,206842722.5300278
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.701020243339,Rail infrastructure investment,106594680.57858512
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.701020243339,Road infrastructure investment,305504104.8246838
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.701020243339,Rail infrastructure maintenance,103421361.2650139
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.701020243339,Road infrastructure maintenance,206842722.5300278
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for transport in total household expenditure,9.5020174835946,Rail infrastructure investment,106594680.57858512
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for transport in total household expenditure,9.5020174835946,Road infrastructure investment,305504104.8246838
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for transport in total household expenditure,9.5020174835946,Rail infrastructure maintenance,103421361.2650139
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for transport in total household expenditure,9.5020174835946,Road infrastructure maintenance,206842722.5300278
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for transport services in total household expenditure for transport,24.428522144206,Rail infrastructure investment,106594680.57858512
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for transport services in total household expenditure for transport,24.428522144206,Road infrastructure investment,305504104.8246838
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for transport services in total household expenditure for transport,24.428522144206,Rail infrastructure maintenance,103421361.2650139
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for transport services in total household expenditure for transport,24.428522144206,Road infrastructure maintenance,206842722.5300278
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.870457612455,Rail infrastructure investment,106594680.57858512
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.870457612455,Road infrastructure investment,305504104.8246838
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.870457612455,Rail infrastructure maintenance,103421361.2650139
HRV,Croatia,2018,15040.0369182791,46.1,73.0441533843185,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,24.870457612455,Road infrastructure maintenance,206842722.5300278
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of employment in the transport sector,6.4076139670223,Rail infrastructure investment,137172090.2644815
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of employment in the transport sector,6.4076139670223,Road infrastructure investment,379639265.590031
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of employment in the transport sector,6.4076139670223,Rail infrastructure maintenance,107891402.22695939
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of employment in the transport sector,6.4076139670223,Road infrastructure maintenance,274776900.0566187
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of value added by the transport sector,4.7311704028122,Rail infrastructure investment,137172090.2644815
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of value added by the transport sector,4.7311704028122,Road infrastructure investment,379639265.590031
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of value added by the transport sector,4.7311704028122,Rail infrastructure maintenance,107891402.22695939
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of value added by the transport sector,4.7311704028122,Road infrastructure maintenance,274776900.0566187
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.684214235262,Rail infrastructure investment,137172090.2644815
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.684214235262,Road infrastructure investment,379639265.590031
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.684214235262,Rail infrastructure maintenance,107891402.22695939
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.684214235262,Road infrastructure maintenance,274776900.0566187
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for transport in total household expenditure,9.3467797450314,Rail infrastructure investment,137172090.2644815
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for transport in total household expenditure,9.3467797450314,Road infrastructure investment,379639265.590031
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for transport in total household expenditure,9.3467797450314,Rail infrastructure maintenance,107891402.22695939
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for transport in total household expenditure,9.3467797450314,Road infrastructure maintenance,274776900.0566187
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for transport services in total household expenditure for transport,24.155548526768,Rail infrastructure investment,137172090.2644815
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for transport services in total household expenditure for transport,24.155548526768,Road infrastructure investment,379639265.590031
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for transport services in total household expenditure for transport,24.155548526768,Rail infrastructure maintenance,107891402.22695939
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for transport services in total household expenditure for transport,24.155548526768,Road infrastructure maintenance,274776900.0566187
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.160209924029,Rail infrastructure investment,137172090.2644815
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.160209924029,Road infrastructure investment,379639265.590031
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.160209924029,Rail infrastructure maintenance,107891402.22695939
HRV,Croatia,2019,15120.9029026824,46.3,72.6405010363805,55964.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,25.160209924029,Road infrastructure maintenance,274776900.0566187
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of employment in the transport sector,6.3627438949564,Rail infrastructure investment,134984877.42756602
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of employment in the transport sector,6.3627438949564,Road infrastructure investment,472943860.76621044
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of employment in the transport sector,6.3627438949564,Rail infrastructure maintenance,99216014.00827757
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of employment in the transport sector,6.3627438949564,Road infrastructure maintenance,255491881.56637812
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of value added by the transport sector,4.8628292997374,Rail infrastructure investment,134984877.42756602
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of value added by the transport sector,4.8628292997374,Road infrastructure investment,472943860.76621044
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of value added by the transport sector,4.8628292997374,Rail infrastructure maintenance,99216014.00827757
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of value added by the transport sector,4.8628292997374,Road infrastructure maintenance,255491881.56637812
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,59.60391071975,Rail infrastructure investment,134984877.42756602
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,59.60391071975,Road infrastructure investment,472943860.76621044
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,59.60391071975,Rail infrastructure maintenance,99216014.00827757
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,59.60391071975,Road infrastructure maintenance,255491881.56637812
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for transport in total household expenditure,7.4047420343996,Rail infrastructure investment,134984877.42756602
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for transport in total household expenditure,7.4047420343996,Road infrastructure investment,472943860.76621044
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for transport in total household expenditure,7.4047420343996,Rail infrastructure maintenance,99216014.00827757
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for transport in total household expenditure,7.4047420343996,Road infrastructure maintenance,255491881.56637812
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for transport services in total household expenditure for transport,19.922133711184,Rail infrastructure investment,134984877.42756602
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for transport services in total household expenditure for transport,19.922133711184,Road infrastructure investment,472943860.76621044
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for transport services in total household expenditure for transport,19.922133711184,Rail infrastructure maintenance,99216014.00827757
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for transport services in total household expenditure for transport,19.922133711184,Road infrastructure maintenance,255491881.56637812
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,20.473914711532,Rail infrastructure investment,134984877.42756602
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,20.473914711532,Road infrastructure investment,472943860.76621044
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,20.473914711532,Rail infrastructure maintenance,99216014.00827757
HRV,Croatia,2020,14269.9088549332,46.3,72.3316654753395,55960.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,20.473914711532,Road infrastructure maintenance,255491881.56637812
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of employment in the transport sector,6.4455493572641,Rail infrastructure investment,150500059.76809573
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of employment in the transport sector,6.4455493572641,Road infrastructure investment,574571993.9966222
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of employment in the transport sector,6.4455493572641,Rail infrastructure maintenance,102607217.33009307
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of employment in the transport sector,6.4455493572641,Road infrastructure maintenance,260923616.3684952
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of value added by the transport sector,4.5193476624848,Rail infrastructure investment,150500059.76809573
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of value added by the transport sector,4.5193476624848,Road infrastructure investment,574571993.9966222
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of value added by the transport sector,4.5193476624848,Rail infrastructure maintenance,102607217.33009307
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of value added by the transport sector,4.5193476624848,Road infrastructure maintenance,260923616.3684952
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,60.397160838777,Rail infrastructure investment,150500059.76809573
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,60.397160838777,Road infrastructure investment,574571993.9966222
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,60.397160838777,Rail infrastructure maintenance,102607217.33009307
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,60.397160838777,Road infrastructure maintenance,260923616.3684952
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for transport in total household expenditure,7.647731174159,Rail infrastructure investment,150500059.76809573
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for transport in total household expenditure,7.647731174159,Road infrastructure investment,574571993.9966222
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for transport in total household expenditure,7.647731174159,Rail infrastructure maintenance,102607217.33009307
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for transport in total household expenditure,7.647731174159,Road infrastructure maintenance,260923616.3684952
